name,x,y,z
1,14,11,6
2,12,13,5
3,4,14,6
4,5,4,4
5,16,6,7
6,1,13,2
7,15,5,6
8,13,10,1
9,5,13,1
10,3,8,4
11,9,8,3
12,11,6,6
13,14,15,5
14,6,4,7
15,16,13,2
16,4,9,3
17,5,10,4
18,10,4,5
19,3,11,5
20,16,4,3
21,15,14,4
22,15,10,1
23,5,3,7
24,8,13,1
25,16,3,5
26,9,14,7
27,4,5,2
28,6,1,3
29,5,7,1
30,3,6,3
31,14,5,7
32,12,3,5
33,11,10,1
34,8,13,3
35,10,2,4
36,14,5,6
37,14,10,3
38,10,9,5
39,1,4,6
40,13,12,5
41,12,11,4
42,5,9,2
43,2,5,1
44,8,3,5
45,11,13,4
46,7,14,2
47,2,11,2
48,1,3,4
49,3,7,6
50,12,1,2
51,12,9,6
52,6,1,2
53,7,14,6
54,8,4,3
55,16,12,2
56,6,8,6
57,4,14,3
58,1,10,7
59,10,3,2
60,4,15,1
61,11,4,1
62,4,14,7
63,10,5,1
64,11,1,6
65,10,15,6
66,9,5,3
67,15,12,1
68,9,3,3
69,7,1,7
70,10,7,3
71,9,15,3
72,6,13,3
73,4,13,1
74,12,2,1
75,3,8,5
76,11,15,3
77,3,12,4
78,6,7,7
79,15,15,2
