name,x,y,z
1,4,6,2
2,16,7,6
3,14,6,2
4,12,3,2
5,8,12,7
6,13,12,4
7,2,14,7
8,3,15,5
9,3,1,1
10,14,1,4
11,16,10,7
12,15,10,4
13,4,14,6
14,12,10,4
15,12,8,4
16,4,15,5
17,15,3,2
18,15,12,4
19,4,5,6
20,2,4,7
21,11,1,6
22,8,4,5
23,12,4,6
24,11,2,1
25,14,11,6
26,4,11,1
27,8,5,7
28,12,7,6
29,13,8,7
30,14,4,4
31,9,6,3
32,11,4,5
33,11,10,1
34,12,4,1
35,1,15,1
36,1,8,4
37,11,7,6
38,2,9,5
39,1,14,2
40,8,4,4
41,15,11,3
42,3,2,3
43,8,5,4
44,16,1,6
45,11,1,7
46,4,13,5
47,4,9,4
48,4,9,6
49,13,11,1
50,11,4,3
51,13,14,5
52,3,8,1
53,2,3,6
54,16,4,2
55,9,3,7
56,3,8,2
57,11,11,6
58,10,8,4
59,16,3,6
60,4,7,3
61,4,14,5
62,11,9,1
63,7,7,3
64,16,13,2
65,6,3,4
66,7,11,2
67,5,15,7
68,4,12,5
69,6,5,4
70,12,6,3
71,3,6,1
72,1,10,6
73,11,15,2
74,11,11,3
75,12,2,2
76,4,1,2
77,10,10,3
78,11,10,7
79,16,3,7
80,16,2,4
81,14,1,3
