name,x,y,z
1,4,1,3
2,9,11,4
3,2,10,6
4,12,15,7
5,11,11,5
6,16,1,2
7,15,5,3
8,2,11,1
9,9,5,6
10,11,4,2
11,3,8,4
12,4,6,2
13,8,14,7
14,11,1,4
15,4,1,7
16,2,1,5
17,1,13,1
18,14,5,2
19,6,15,7
20,15,2,4
21,2,15,2
22,12,4,2
23,10,11,1
24,1,10,3
25,9,9,6
26,13,7,3
27,14,8,3
28,14,6,1
29,13,2,3
30,1,3,3
31,16,10,7
32,3,13,3
33,12,3,4
34,13,6,5
35,3,12,6
36,13,4,7
37,8,11,3
38,12,12,1
39,10,13,3
40,2,11,6
41,4,11,5
42,5,9,2
43,7,2,2
44,4,9,5
45,12,8,7
46,9,10,3
47,16,14,7
48,12,13,3
49,11,10,7
50,7,15,5
51,16,11,7
52,7,7,2
53,6,11,2
54,10,12,5
