name,x,y,z
1,8,6,2
2,13,15,1
3,13,3,6
4,11,6,3
5,14,5,2
6,13,12,6
7,6,14,7
8,6,7,3
9,7,15,4
10,1,8,7
11,10,7,2
12,8,10,3
13,2,3,2
14,5,4,7
15,16,10,6
16,3,8,4
17,5,8,1
18,3,10,4
19,15,7,4
20,3,1,3
21,10,2,3
22,11,5,3
23,2,4,3
24,12,14,6
25,4,1,5
26,11,1,4
27,11,10,1
28,1,10,7
29,8,10,5
30,15,15,4
31,13,10,6
32,2,7,4
33,7,5,1
34,1,14,5
35,4,2,2
36,2,10,1
37,13,14,6
38,8,6,3
39,8,10,7
40,9,12,7
41,12,10,5
42,8,7,3
43,8,8,4
44,9,2,2
45,4,7,1
46,16,15,1
47,3,12,2
48,5,7,3
49,16,12,2
50,7,15,1
51,2,13,6
52,3,5,7
53,7,8,2
54,16,15,3
