name,x,y,z
1,8,2,2
2,11,11,2
3,14,6,6
4,7,6,2
5,8,11,2
6,14,8,7
7,2,1,4
8,6,15,2
9,3,15,2
10,11,9,1
11,7,13,5
12,5,13,4
13,15,13,6
14,16,14,4
15,2,5,1
16,13,2,7
17,1,1,1
18,5,6,3
19,1,13,6
20,7,4,2
21,6,4,2
22,10,7,5
23,14,10,3
24,15,12,5
25,5,13,6
26,6,8,4
27,6,1,3
28,15,10,1
29,11,10,5
30,14,14,5
31,2,9,5
32,16,2,3
33,14,12,1
34,15,12,7
35,8,6,4
36,8,13,6
37,16,9,5
38,10,2,6
39,14,15,5
40,2,5,7
41,4,12,3
42,9,12,2
43,6,3,1
44,13,2,4
45,16,9,2
46,4,15,6
47,15,7,5
48,8,15,3
49,10,13,6
50,1,5,6
51,15,13,1
52,15,1,5
53,5,10,1
54,13,6,7
