name,x,y,z
1,16,7,2
2,4,1,6
3,16,10,6
4,13,7,5
5,6,5,7
6,2,10,1
7,3,10,5
8,11,6,6
9,4,9,7
10,1,1,7
11,4,5,3
12,1,4,1
13,14,4,1
14,7,13,6
15,10,7,7
16,8,2,1
17,3,2,2
18,10,3,3
19,8,1,7
20,1,7,3
21,3,9,5
22,6,15,2
23,13,10,3
24,5,5,5
25,6,6,3
26,2,4,6
27,15,11,2
28,5,7,2
29,13,12,7
30,4,1,7
31,13,11,6
32,15,12,5
33,4,12,1
34,2,8,2
35,7,11,7
36,15,13,5
37,14,3,5
38,1,3,6
39,11,15,5
40,4,15,4
41,4,1,5
42,10,8,7
43,13,13,2
44,14,9,2
45,8,11,6
46,8,6,5
47,4,14,3
48,7,6,4
49,1,1,2
50,1,13,7
51,7,5,5
52,5,6,3
53,6,3,5
54,8,10,5
55,2,11,2
56,12,5,2
57,2,2,4
58,9,13,5
59,16,8,3
60,6,15,3
61,2,9,6
62,8,7,4
63,14,13,7
64,12,8,3
65,2,15,4
66,3,8,2
67,6,9,4
68,12,7,3
69,13,14,6
70,9,7,7
