name,x,y,z
1,10,12,3
2,11,13,2
3,16,2,1
4,9,15,2
5,14,11,4
6,14,15,1
7,8,1,4
8,9,2,6
9,13,9,4
10,4,12,1
11,7,9,6
12,6,1,5
13,2,9,6
14,14,12,3
15,2,4,1
16,5,10,2
17,9,7,7
18,5,8,3
19,12,3,3
20,10,1,4
21,4,13,6
22,6,10,7
23,8,15,2
24,9,10,2
25,15,6,2
26,12,13,1
27,2,13,4
28,1,12,4
29,15,15,5
30,14,1,3
31,11,6,2
32,9,15,7
33,8,14,6
34,9,7,5
35,3,7,6
36,11,2,1
37,12,2,1
38,10,1,5
39,10,3,7
40,8,12,1
41,13,4,4
42,14,2,4
43,15,14,5
44,7,8,4
45,10,8,3
46,7,12,1
47,1,5,3
48,4,3,5
49,5,7,5
50,5,7,7
51,5,12,6
52,12,5,4
53,16,6,5
54,14,11,7
55,3,5,3
56,6,3,3
57,8,13,6
58,13,14,1
59,15,8,2
60,9,7,1
61,14,13,6
62,6,1,7
63,3,9,3
64,2,14,2
65,14,13,4
66,2,2,7
67,1,15,6
68,2,4,4
69,9,5,6
70,12,1,6
