name,x,y,z
1,1,1,6
2,3,1,5
3,12,9,6
4,15,9,4
5,9,7,1
6,9,13,6
7,12,6,1
8,10,5,1
9,6,4,7
10,5,15,5
11,13,1,5
12,5,8,4
13,5,13,5
14,12,2,1
15,8,13,3
16,10,7,7
17,2,14,4
18,11,10,5
19,2,14,3
20,2,13,4
21,10,3,4
22,16,5,6
23,14,8,4
24,16,6,1
25,15,1,3
26,13,13,7
27,14,7,6
28,15,9,1
29,16,13,3
30,14,6,3
31,5,7,7
32,16,4,5
33,16,11,4
34,8,7,2
35,4,15,7
36,3,9,6
37,2,10,1
38,15,11,7
39,13,15,6
40,10,8,7
41,9,10,1
42,11,10,4
43,15,15,5
44,11,7,6
45,7,14,6
46,2,15,6
47,14,13,1
48,2,8,4
49,3,10,1
50,11,13,1
51,12,9,4
52,13,1,1
53,14,11,3
54,9,4,7
55,12,12,6
56,16,7,1
57,3,13,5
58,8,4,4
59,14,9,1
60,5,1,6
61,11,4,2
62,12,7,3
63,14,15,1
64,6,7,6
65,8,8,1
66,11,3,5
67,14,10,7
68,16,4,2
69,10,11,5
70,4,10,1
71,4,7,1
72,5,3,5
73,10,5,5
74,5,12,6
75,4,14,6
76,14,5,1
77,4,9,7
78,9,10,5
79,4,1,4
80,9,14,3
81,13,14,2
82,3,6,5
83,8,2,3
84,9,7,7
85,7,11,5
86,15,9,3
87,15,5,5
88,3,11,5
89,14,11,2
90,6,3,5
