name,x,y,z
1,8,1,3
2,10,6,7
3,16,2,5
4,9,4,2
5,13,3,7
6,5,6,2
7,5,14,5
8,14,4,6
9,6,5,4
10,13,2,6
11,2,6,3
12,15,11,4
13,8,6,1
14,10,1,4
15,11,11,2
16,12,5,1
17,6,12,5
18,12,4,7
19,5,6,4
20,15,3,7
21,3,12,7
22,11,10,3
23,4,15,6
24,11,12,1
25,4,9,3
26,11,9,3
27,2,14,4
28,2,13,3
29,9,8,4
30,12,2,4
31,6,8,2
32,11,12,6
33,15,6,3
34,2,9,4
35,13,1,2
36,4,1,4
37,3,8,5
38,12,12,1
39,8,10,2
40,16,1,3
41,3,15,4
42,14,12,4
43,3,3,3
44,11,8,4
45,4,9,2
46,7,11,7
47,7,15,6
48,14,5,5
49,12,5,7
50,5,15,7
51,14,6,3
52,3,9,2
53,8,6,6
54,15,2,4
55,5,2,6
56,1,14,1
57,8,11,3
58,14,3,5
59,3,15,7
60,4,6,1
61,11,10,1
62,14,11,4
63,15,11,2
64,2,4,3
65,3,13,7
66,3,3,5
67,15,1,6
68,12,10,7
69,2,1,4
70,10,3,6
71,16,13,6
72,5,4,1
73,13,10,6
74,3,2,2
75,12,6,2
76,6,11,6
77,2,11,4
78,15,3,3
79,16,12,4
80,9,3,1
81,13,13,7
82,5,3,4
83,3,1,4
84,12,10,2
85,3,5,3
86,5,6,7
87,1,8,6
88,8,7,1
89,1,2,4
90,3,6,5
