name,x,y,z
1,10,13,4
2,11,1,2
3,5,8,6
4,12,14,5
5,7,4,1
6,16,13,6
7,13,13,7
8,3,15,5
9,3,2,5
10,5,2,6
11,11,13,3
12,10,8,1
13,3,11,2
14,14,15,6
15,4,12,1
16,9,11,3
17,1,13,1
18,11,4,5
19,14,5,3
20,9,9,7
21,6,15,3
22,8,14,5
23,15,11,7
24,2,10,7
25,15,11,2
26,4,7,2
27,13,8,4
28,3,14,6
29,11,14,4
30,2,3,4
31,14,13,4
32,11,4,6
33,3,12,3
34,14,10,7
35,16,13,7
36,9,8,3
37,8,2,6
38,5,11,3
39,3,2,1
40,12,6,1
41,6,8,4
42,12,4,2
43,16,3,6
44,3,8,2
45,2,4,5
46,2,11,6
47,7,4,5
48,8,12,2
49,16,9,3
50,4,14,1
51,11,7,5
52,4,11,3
53,16,14,2
54,9,5,4
55,13,5,5
56,6,4,1
57,2,2,6
58,10,7,3
59,13,15,3
60,2,2,4
61,10,4,7
62,7,10,2
63,12,9,4
64,3,2,2
65,13,5,1
66,11,6,5
67,11,9,2
68,9,12,6
69,1,8,5
70,13,10,4
71,11,3,4
72,12,4,4
73,5,2,3
74,9,7,5
75,7,6,4
76,13,6,3
77,9,1,7
