name,x,y,z
1,10,5,7
2,13,3,7
3,14,1,6
4,5,12,4
5,9,2,7
6,13,12,6
7,16,13,5
8,10,5,5
9,13,14,7
10,8,8,6
11,3,10,1
12,1,10,1
13,12,2,1
14,14,4,3
15,9,13,1
16,16,10,2
17,5,7,7
18,5,3,2
19,10,2,6
20,13,12,5
21,14,11,3
22,6,10,3
23,1,2,6
24,3,1,3
25,1,14,5
26,10,13,7
27,14,8,5
28,6,9,6
29,8,10,5
30,4,5,6
31,16,2,7
32,11,11,3
33,9,4,4
34,7,14,3
35,6,13,6
36,11,4,4
37,16,4,3
38,6,7,4
39,6,14,3
40,16,7,5
41,10,3,6
42,7,3,3
43,9,12,4
44,6,4,7
45,3,11,4
46,12,2,5
47,16,13,7
48,5,14,5
49,13,15,4
50,16,15,4
51,10,7,7
52,5,11,3
53,12,4,5
54,6,14,1
55,7,2,7
56,12,10,4
57,6,11,5
58,10,7,6
59,7,4,7
60,1,13,4
61,11,5,6
62,8,13,6
63,12,9,6
64,4,9,2
65,4,11,1
66,12,9,7
67,4,2,6
68,8,7,7
69,3,5,1
70,11,3,4
71,1,10,6
72,8,11,3
73,4,9,3
74,5,7,3
75,14,7,2
76,1,5,4
77,8,4,4
