name,x,y,z
1,2,10,1
2,8,10,3
3,8,1,2
4,3,3,4
5,13,4,7
6,10,10,3
7,14,11,3
8,7,10,1
9,12,12,3
10,13,9,4
11,4,8,6
12,2,10,4
13,10,15,6
14,5,9,7
15,13,1,6
16,7,1,1
17,1,8,2
18,10,4,3
19,15,1,2
20,7,12,7
21,4,8,7
22,6,11,2
23,3,2,2
24,3,2,1
25,11,5,5
26,10,12,4
27,2,5,7
28,12,12,5
29,9,12,1
30,16,5,3
31,14,5,4
32,12,10,6
33,8,1,7
34,4,5,3
35,1,3,5
36,10,14,7
37,10,1,3
38,11,5,4
39,5,4,3
40,2,1,6
41,16,7,7
42,16,5,2
43,1,13,1
44,3,5,3
45,12,7,1
46,10,12,1
47,12,5,6
48,8,15,2
49,2,10,6
50,16,2,2
51,2,5,3
52,7,4,3
53,13,10,2
54,16,15,7
55,14,15,3
56,1,10,3
57,10,11,6
58,1,12,2
59,7,14,6
60,13,11,3
61,15,9,4
62,4,7,4
63,11,1,1
64,12,3,1
65,14,11,6
66,3,2,5
67,6,8,7
68,6,15,3
69,12,11,2
70,5,7,1
71,11,12,4
