name,x,y,z
1,3,13,7
2,2,15,3
3,11,14,5
4,5,3,2
5,8,15,4
6,13,6,2
7,10,2,7
8,9,4,4
9,8,2,4
10,9,10,1
11,10,1,1
12,9,8,7
13,2,7,5
14,13,3,1
15,16,10,2
16,10,4,7
17,2,1,2
18,12,14,7
19,15,13,2
20,12,2,4
21,13,12,3
22,10,7,3
23,6,15,2
24,12,3,3
25,14,4,6
26,8,5,5
27,5,15,4
28,11,3,7
29,2,13,6
30,1,1,1
31,13,14,6
32,8,6,1
33,9,11,3
34,1,3,5
35,10,1,5
36,14,2,1
37,16,4,1
38,7,4,6
39,5,1,2
40,10,13,6
41,12,4,3
42,16,9,7
43,3,8,3
44,1,4,5
45,5,3,7
46,10,2,2
47,14,1,1
48,6,1,6
49,9,8,2
50,12,11,2
51,11,3,6
52,14,3,7
53,14,5,3
54,4,12,4
55,14,2,5
56,6,1,1
57,3,9,2
58,15,2,2
59,1,8,3
60,9,1,7
61,9,10,6
62,13,5,7
63,9,10,5
64,8,12,1
65,12,9,1
66,16,12,4
67,10,8,5
68,9,3,1
69,5,7,3
70,8,14,3
71,11,1,5
