name,x,y,z
1,11,10,3
2,13,8,3
3,2,4,3
4,9,1,3
5,15,2,6
6,3,14,3
7,8,1,7
8,11,2,6
9,14,4,5
10,1,7,3
11,14,9,7
12,6,15,1
13,1,7,7
14,5,5,1
15,5,13,4
16,9,13,1
17,9,12,6
18,2,15,1
19,11,9,3
20,5,15,5
21,4,1,7
22,8,11,2
23,2,12,5
24,10,2,7
25,3,12,7
26,10,10,3
27,2,9,7
28,5,4,5
29,6,10,5
30,13,4,6
31,4,7,5
32,4,8,4
33,9,7,3
34,12,6,7
35,15,4,4
36,3,11,7
37,10,9,1
38,4,2,6
39,11,11,1
40,13,5,1
41,9,2,2
42,4,1,6
43,12,6,2
44,6,6,4
45,3,2,3
46,1,15,2
47,10,14,2
48,8,10,3
49,13,13,4
50,9,7,2
51,2,15,6
52,1,3,3
53,4,8,2
54,5,8,4
55,6,7,7
56,10,1,6
57,7,5,3
58,10,9,4
59,5,6,1
60,7,2,2
61,12,2,4
62,3,5,2
63,13,9,2
64,3,9,6
65,16,7,1
66,8,2,3
67,15,15,2
68,9,4,6
69,6,5,6
70,4,7,6
71,2,11,3
72,1,7,2
73,3,7,7
74,10,5,5
75,1,5,2
76,1,4,3
