name,x,y,z
1,5,3,2
2,2,10,6
3,15,15,7
4,8,6,6
5,15,1,6
6,5,12,6
7,3,3,2
8,5,1,1
9,13,9,1
10,1,1,5
11,5,7,5
12,16,9,5
13,4,3,3
14,3,7,2
15,12,5,6
16,1,4,4
17,10,7,3
18,12,15,2
19,2,6,3
20,4,6,6
21,9,8,7
22,16,9,2
23,2,11,4
24,11,8,1
25,14,10,4
26,15,10,5
27,15,13,3
28,14,3,4
29,14,13,3
30,13,11,4
31,5,7,7
32,2,6,2
33,4,4,7
34,15,6,2
35,14,6,6
36,3,11,1
37,11,15,2
38,13,6,7
39,1,2,4
40,2,12,7
41,16,5,1
42,10,10,1
43,7,7,5
44,10,10,4
45,9,12,1
46,1,10,2
47,10,6,3
48,11,9,2
49,12,8,7
50,5,13,7
51,2,1,6
52,15,4,3
53,9,10,5
54,11,13,7
55,16,6,4
56,16,4,4
57,1,8,4
58,1,13,6
59,16,4,6
60,10,1,6
61,6,2,7
62,6,4,6
