name,x,y,z
1,9,15,2
2,2,15,4
3,12,8,4
4,12,15,2
5,7,2,6
6,6,5,6
7,9,8,4
8,15,1,5
9,12,14,3
10,15,8,7
11,6,2,4
12,10,4,7
13,2,13,6
14,10,3,5
15,4,10,1
16,6,12,5
17,16,12,7
18,8,9,6
19,6,6,4
20,9,13,2
21,11,1,7
22,12,8,7
23,16,13,2
24,5,14,3
25,3,2,7
26,4,1,5
27,13,8,3
28,2,11,6
29,5,13,2
30,11,6,5
31,3,2,5
32,6,3,2
33,12,11,1
34,16,8,1
35,13,2,2
36,8,1,4
37,14,12,3
38,16,2,1
39,10,5,1
40,14,2,7
41,2,2,5
42,3,1,1
43,6,4,5
44,10,2,1
45,7,6,5
46,2,8,5
47,11,11,5
48,1,13,7
49,5,15,5
50,11,5,2
51,6,11,7
52,13,1,5
53,13,3,3
54,14,13,5
55,1,14,1
56,14,15,7
57,9,11,4
58,9,2,1
59,8,5,6
60,10,7,6
61,5,5,2
62,11,2,1
