name,x,y,z
1,7,12,6
2,13,1,5
3,3,11,7
4,15,4,2
5,10,9,1
6,14,14,2
7,7,1,3
8,16,5,6
9,1,13,3
10,1,7,5
11,6,7,2
12,2,2,7
13,2,10,5
14,11,5,3
15,15,10,1
16,8,8,5
17,12,6,7
18,13,11,1
19,12,3,1
20,5,12,3
21,3,14,6
22,16,1,1
23,4,13,6
24,1,13,2
25,11,15,3
26,1,9,4
27,14,12,2
28,8,4,5
29,4,10,1
30,2,15,5
31,12,11,1
32,12,14,2
33,11,10,1
34,8,1,2
35,11,6,4
36,9,8,3
37,15,6,7
38,14,11,5
39,11,7,5
40,14,6,2
41,10,4,7
42,16,4,7
43,9,3,5
44,12,2,3
45,1,14,1
46,11,14,7
47,8,12,2
48,4,8,1
49,3,1,6
50,10,7,2
51,14,14,4
52,4,13,2
53,15,5,4
54,3,13,6
55,8,10,6
56,16,15,4
57,9,15,1
58,2,4,1
59,4,7,5
60,16,2,7
61,3,6,7
62,11,10,6
63,6,5,1
64,15,15,3
65,4,10,7
66,11,13,1
67,4,2,7
68,1,5,3
69,13,11,7
70,12,2,5
71,12,8,4
72,1,9,3
73,8,8,1
74,10,6,1
75,16,13,3
76,6,13,4
77,3,15,6
78,5,7,3
79,5,9,6
80,13,5,7
81,4,8,2
82,5,15,1
83,15,8,2
84,13,7,5
85,1,8,2
86,4,14,7
87,10,2,5
