name,x,y,z
1,3,2,4
2,14,13,7
3,12,1,5
4,10,3,2
5,10,5,2
6,15,13,2
7,4,13,1
8,4,14,7
9,1,13,7
10,5,1,6
11,9,3,6
12,4,10,3
13,11,11,3
14,8,2,3
15,14,10,5
16,11,15,4
17,16,8,7
18,8,10,1
19,12,15,7
20,3,6,6
21,15,4,5
22,5,7,1
23,15,15,6
24,14,3,3
25,10,6,4
26,9,3,2
27,7,3,2
28,11,6,4
29,3,6,5
30,8,12,3
31,12,11,3
32,7,3,5
33,10,5,4
34,1,12,5
35,15,13,4
36,12,5,6
37,13,10,3
38,1,6,6
39,8,10,7
40,15,10,4
41,3,11,3
42,5,14,7
43,11,11,1
44,15,7,1
45,12,1,7
46,15,8,1
47,3,7,3
48,9,4,4
49,6,10,4
50,7,11,1
51,3,15,6
52,14,2,6
53,11,8,7
54,11,10,1
55,6,7,6
56,2,9,1
57,11,15,1
58,11,3,7
59,16,1,1
60,2,3,4
61,12,1,1
62,7,14,7
63,3,2,1
64,15,8,5
65,5,5,4
66,11,8,3
67,1,10,5
68,10,3,3
69,11,12,3
70,13,9,3
71,4,2,7
72,2,8,7
73,8,7,7
74,3,13,3
75,16,1,3
76,12,15,3
77,2,8,4
78,10,6,6
79,15,4,2
80,12,7,3
81,4,6,4
82,4,11,3
83,6,14,5
84,9,6,2
85,14,7,5
86,1,14,1
87,12,6,2
