name,x,y,z
1,13,4,5
2,2,1,6
3,8,4,4
4,1,12,5
5,8,2,4
6,7,11,1
7,5,5,7
8,5,3,5
9,4,13,7
10,5,10,7
11,5,9,5
12,8,10,4
13,7,15,4
14,12,4,5
15,11,12,3
16,7,13,4
17,7,10,2
18,5,7,5
19,5,6,6
20,1,10,3
21,9,15,7
22,9,2,1
23,5,8,1
24,14,2,7
25,6,4,6
26,14,6,4
27,16,12,4
28,10,8,2
29,13,14,1
30,6,1,1
31,7,11,4
32,1,2,2
33,11,4,5
34,5,9,6
35,16,7,7
36,11,11,3
37,6,11,4
38,14,6,6
39,14,5,5
40,8,4,7
41,2,8,5
42,4,15,6
43,13,15,4
44,15,4,7
45,11,4,4
46,8,6,2
47,8,6,4
48,14,10,1
49,14,5,2
50,3,1,7
51,16,15,3
52,4,13,6
53,13,7,7
54,16,1,5
55,2,4,6
56,14,2,5
57,10,9,6
58,12,7,6
59,13,6,4
60,4,11,6
61,8,15,3
62,3,15,2
63,5,12,6
64,9,14,2
65,12,12,5
66,5,11,7
67,7,1,6
68,7,10,3
69,13,6,3
70,5,5,4
71,12,2,2
72,9,11,4
73,6,3,2
74,11,14,2
75,13,14,6
76,12,1,7
77,8,3,1
78,12,3,3
79,11,12,1
80,14,8,6
81,15,5,6
82,3,9,7
83,5,3,3
84,5,2,6
85,7,15,1
86,2,7,5
87,4,1,2
