name,x,y,z
1,12,1,7
2,1,11,4
3,10,8,3
4,3,1,6
5,14,9,3
6,5,3,4
7,9,2,7
8,10,14,6
9,13,6,7
10,12,7,7
11,16,10,4
12,13,10,2
13,7,8,4
14,16,9,3
15,10,7,4
16,15,4,2
17,1,6,3
18,1,3,1
19,1,10,7
20,14,7,1
21,2,8,1
22,4,8,3
23,15,15,4
24,7,7,1
25,2,4,2
26,7,1,2
27,1,10,5
28,14,2,5
29,12,4,3
30,9,13,1
31,8,10,6
32,11,7,6
33,15,7,5
34,3,11,6
35,3,8,5
36,7,11,5
37,9,15,3
38,16,15,3
39,14,3,6
40,14,4,1
41,13,7,2
42,12,2,1
43,6,10,4
44,9,8,3
45,1,5,2
46,11,7,4
47,3,8,4
48,9,8,1
49,8,14,7
50,14,13,3
51,11,12,4
52,12,11,2
53,1,2,7
54,4,7,6
55,5,15,3
56,8,4,6
57,13,15,6
58,2,15,7
59,3,10,4
60,10,11,2
61,7,11,4
62,12,14,2
63,4,11,6
64,15,4,5
65,14,11,2
