name,x,y,z
1,10,5,3
2,8,10,4
3,6,11,7
4,1,10,6
5,5,8,1
6,12,15,7
7,3,2,2
8,7,3,2
9,4,10,7
10,1,9,2
11,7,3,4
12,10,15,4
13,2,15,4
14,9,5,4
15,3,4,3
16,5,12,4
17,9,9,2
18,14,4,5
19,2,2,3
20,9,1,2
21,9,15,7
22,14,7,6
23,6,4,1
24,1,6,7
25,7,4,7
26,8,2,1
27,13,2,2
28,6,7,6
29,16,12,7
30,16,2,6
31,6,9,3
32,7,6,7
33,9,4,1
34,7,13,5
35,5,14,5
36,14,2,6
37,7,12,1
38,11,5,4
39,15,3,1
40,11,2,2
41,3,13,7
42,9,13,2
43,10,12,1
44,12,11,6
45,8,6,4
46,11,7,3
47,1,7,5
48,8,7,5
49,5,4,6
50,2,11,4
51,13,3,5
52,12,5,3
53,13,1,4
54,14,10,7
55,8,10,3
56,15,6,6
57,15,15,1
58,12,5,7
59,1,2,2
60,5,1,1
61,13,11,5
62,8,10,6
63,2,13,3
64,12,6,4
65,10,7,2
