name,x,y,z
1,7,4,7
2,1,9,5
3,14,10,4
4,12,1,7
5,10,13,3
6,13,3,3
7,10,8,5
8,2,7,6
9,8,5,2
10,12,4,7
11,10,4,6
12,8,15,2
13,4,15,3
14,16,8,2
15,3,14,3
16,14,12,3
17,15,4,6
18,8,8,1
19,4,2,5
20,4,3,4
21,13,12,3
22,5,3,7
23,7,12,3
24,16,1,1
25,5,11,2
26,11,7,1
27,1,13,3
28,11,13,2
29,8,10,2
30,12,4,2
31,6,5,5
32,14,2,3
33,11,13,3
34,6,9,3
35,3,12,4
36,15,8,4
37,5,3,5
38,9,14,6
39,3,8,5
40,16,5,3
41,3,15,6
42,5,4,5
43,12,3,7
44,7,11,2
45,8,7,5
46,13,13,1
47,13,2,3
48,5,7,1
49,6,1,2
50,4,10,3
51,14,9,2
52,15,10,3
53,3,8,6
54,4,13,7
55,14,14,1
