name,x,y,z
1,13,10,1
2,7,15,3
3,13,13,4
4,2,12,4
5,7,15,5
6,12,12,3
7,4,1,2
8,16,3,1
9,11,8,7
10,14,6,1
11,7,4,1
12,12,14,7
13,6,4,5
14,12,9,3
15,8,10,4
16,6,4,6
17,5,7,4
18,2,9,5
19,15,11,2
20,10,6,3
21,13,2,4
22,6,2,7
23,16,1,4
24,3,13,4
25,6,15,1
26,7,9,7
27,15,5,6
28,8,14,3
29,13,1,5
30,3,3,3
31,11,2,6
32,12,2,3
33,16,6,4
34,3,8,3
35,15,11,3
36,2,4,5
37,11,13,7
38,9,9,7
39,8,3,4
40,2,7,1
41,13,4,2
42,14,15,4
43,3,11,5
44,3,13,3
45,5,8,5
46,11,3,3
47,9,1,3
48,2,5,2
49,14,3,4
50,2,10,4
51,12,2,5
52,3,10,2
53,11,14,2
54,1,2,6
55,15,10,6
56,3,15,4
57,12,7,6
58,2,11,7
59,12,10,1
60,2,12,7
61,4,1,7
62,13,9,1
63,6,5,4
64,16,15,6
