name,x,y,z
1,8,6,4
2,5,2,5
3,15,13,3
4,7,9,4
5,12,4,5
6,11,12,1
7,12,10,7
8,12,5,5
9,5,9,5
10,14,6,7
11,11,12,4
12,5,9,3
13,2,11,2
14,15,15,4
15,8,8,2
16,11,14,7
17,14,4,3
18,8,6,5
19,4,14,1
20,15,5,3
21,12,10,6
22,14,9,1
23,6,3,5
24,4,12,7
25,13,10,7
26,16,14,4
27,15,14,7
28,2,14,5
29,12,15,2
30,8,11,5
31,11,7,3
32,14,15,3
33,8,7,1
34,7,3,7
35,15,12,5
36,16,4,6
37,10,12,2
38,5,14,7
39,10,8,5
40,9,8,7
41,16,9,2
42,15,6,2
43,9,12,5
44,8,10,1
45,16,4,3
46,11,2,5
47,4,9,7
48,13,1,3
49,1,5,6
50,12,3,1
51,9,3,6
52,8,5,3
53,1,2,1
54,5,8,6
55,11,8,3
56,10,4,2
57,14,12,5
58,15,14,6
59,2,11,6
60,11,15,2
61,16,14,1
62,12,15,3
63,2,15,6
64,13,14,6
