name,x,y,z
1,8,15,4
2,1,7,5
3,6,14,1
4,5,8,3
5,9,2,1
6,6,8,7
7,12,4,3
8,9,12,5
9,15,15,4
10,14,14,6
11,9,4,6
12,8,12,2
13,3,9,5
14,9,1,1
15,3,14,4
16,12,2,2
17,11,12,4
18,6,14,5
19,2,2,2
20,8,12,3
21,13,14,3
22,14,15,4
23,13,15,1
24,10,6,6
25,5,3,6
26,11,5,2
27,12,7,1
28,1,15,3
29,5,13,4
30,3,5,2
31,1,13,2
32,9,4,7
33,8,3,7
34,1,7,1
35,8,14,7
36,7,6,7
37,4,4,7
38,4,12,4
39,6,7,6
40,13,14,2
41,6,14,6
42,6,15,4
43,4,14,7
44,15,5,1
45,10,11,6
46,3,8,5
47,11,11,4
48,4,4,6
49,3,3,6
50,1,9,4
51,15,8,6
52,12,2,3
53,3,11,6
54,5,11,2
55,4,9,6
56,8,14,1
57,3,10,7
58,7,10,1
59,4,15,1
60,14,7,4
61,2,1,6
62,15,2,7
63,8,1,7
64,3,8,3
