name,x,y,z
1,3,14,3
2,16,8,6
3,2,8,4
4,1,8,7
5,16,3,5
6,13,3,7
7,7,6,5
8,6,1,3
9,11,4,3
10,16,12,2
11,5,1,7
12,13,7,3
13,14,10,7
14,15,14,5
15,1,15,2
16,10,7,6
17,2,4,7
18,1,8,3
19,16,11,6
20,4,11,7
21,11,4,7
22,4,11,3
23,11,1,4
24,8,12,5
25,2,7,2
26,4,9,6
27,9,14,7
28,8,7,3
29,1,14,5
30,15,14,7
31,4,10,4
32,11,14,6
33,9,6,7
34,10,7,3
35,12,4,4
36,11,2,4
37,2,14,3
38,15,5,1
39,14,7,2
40,8,9,6
41,11,13,4
42,14,4,2
43,6,14,3
44,14,9,6
45,6,12,2
46,16,12,1
47,12,15,2
48,11,15,4
49,1,4,2
50,14,5,5
51,15,15,1
52,13,15,6
53,9,1,5
54,10,2,4
55,1,11,5
56,8,10,5
57,4,12,6
58,4,8,5
59,11,10,6
60,14,2,5
61,14,4,7
62,8,10,6
63,11,13,1
64,1,7,4
