name,x,y,z
1,13,10,3
2,14,13,3
3,10,13,6
4,7,5,5
5,12,6,2
6,15,1,3
7,8,15,6
8,4,9,3
9,10,11,6
10,6,7,6
11,5,1,5
12,6,8,6
13,2,9,4
14,1,5,5
15,16,6,2
16,10,14,1
17,15,2,7
18,13,10,7
19,7,11,7
20,14,1,3
21,13,7,3
22,12,2,4
23,4,8,4
24,5,6,7
25,6,9,2
26,9,10,1
27,6,6,7
28,9,15,4
29,16,7,3
30,14,8,7
31,8,6,2
32,6,4,6
33,2,15,4
34,1,14,2
35,2,4,6
36,14,8,3
37,14,11,3
38,9,1,1
39,3,9,5
40,1,9,4
41,5,10,5
42,14,10,1
43,2,3,6
44,8,8,3
45,15,10,2
46,8,13,6
47,2,8,1
48,10,5,3
49,9,8,1
50,11,10,5
51,1,3,5
52,5,13,3
53,14,15,5
54,3,5,7
55,12,8,2
56,1,7,5
57,6,1,5
58,6,13,6
59,11,13,3
60,4,3,1
61,1,10,5
62,8,3,5
63,8,7,2
64,12,3,1
65,2,7,5
66,2,7,6
67,16,14,4
68,2,8,4
69,3,10,5
70,5,3,2
71,4,2,1
72,10,5,5
73,10,15,1
74,4,7,2
75,13,15,6
76,16,10,2
77,3,6,7
78,2,1,7
79,1,12,5
80,6,3,1
81,9,1,4
82,15,3,6
83,15,13,6
84,9,14,2
85,12,1,7
86,2,8,2
87,14,1,7
88,11,3,7
89,4,6,6
90,4,14,4
91,5,14,7
92,5,8,2
93,2,4,1
94,13,2,3
95,10,2,3
