name,x,y,z
1,14,10,3
2,4,5,1
3,3,13,5
4,12,7,5
5,7,5,1
6,10,10,5
7,8,12,2
8,9,12,3
9,1,8,4
10,13,6,5
11,1,15,6
12,8,8,5
13,13,6,2
14,11,13,5
15,13,4,6
16,6,13,4
17,7,2,1
18,2,7,3
19,3,15,3
20,8,12,1
21,10,13,4
22,10,6,7
23,15,3,1
24,16,7,6
25,10,7,6
26,15,15,7
27,16,3,2
28,10,15,2
29,13,5,1
30,15,8,4
31,8,6,1
32,1,4,3
33,16,6,1
34,5,4,1
35,3,7,3
36,15,5,7
37,11,15,7
38,5,2,7
39,16,1,5
40,11,5,4
41,13,8,6
42,2,8,7
43,1,1,1
44,12,12,1
45,15,7,4
46,15,13,5
47,3,8,4
48,1,7,5
49,15,6,3
50,7,11,1
51,14,1,1
52,5,1,4
53,11,10,4
54,4,9,4
55,7,4,1
56,1,4,2
57,2,1,2
58,3,3,2
59,6,13,2
60,6,14,2
61,7,9,1
62,10,12,6
63,10,11,3
64,14,7,7
65,3,12,1
66,12,1,2
67,7,6,3
68,5,7,2
69,2,15,6
70,13,5,6
71,9,12,5
72,13,5,4
73,14,1,5
74,8,3,4
75,8,15,5
76,9,12,2
77,2,13,1
78,7,10,3
79,12,11,7
80,10,13,2
81,5,9,5
82,16,1,4
83,5,15,6
84,10,14,3
85,10,8,5
86,16,15,5
87,2,14,3
88,4,15,7
89,12,6,4
90,9,15,6
91,4,10,1
92,3,4,3
93,6,3,7
94,15,14,2
95,14,1,6
96,13,6,1
