name,x,y,z
1,1,7,4
2,5,1,3
3,2,2,4
4,16,8,3
5,4,14,4
6,10,13,3
7,6,15,1
8,9,5,5
9,11,5,7
10,14,4,4
11,7,13,2
12,9,7,2
13,9,13,7
14,6,5,4
15,6,11,6
16,8,6,4
17,16,4,7
18,5,4,3
19,1,11,3
20,10,8,7
21,11,1,6
22,1,1,2
23,10,6,7
24,14,2,3
25,15,10,1
26,9,8,5
27,1,6,5
28,13,12,7
29,14,8,2
30,7,4,5
31,7,13,7
32,7,14,3
33,10,10,7
34,12,14,2
35,16,15,3
36,5,11,1
37,16,6,4
38,5,10,3
39,14,4,2
40,8,2,7
41,4,6,4
42,7,9,3
43,9,11,4
44,9,15,2
45,4,2,3
46,1,9,2
47,4,2,5
48,1,11,4
49,14,12,4
50,16,15,5
51,6,4,2
52,6,12,6
53,2,8,6
54,14,6,4
55,4,6,3
56,11,1,1
57,11,12,1
58,16,13,3
59,2,9,7
60,7,5,7
61,4,2,4
62,9,3,6
63,3,8,2
64,14,7,7
65,2,7,2
66,1,6,1
67,9,4,7
68,2,12,3
69,1,9,3
70,8,3,2
71,1,9,6
72,6,13,7
73,1,8,4
74,1,2,3
75,13,5,5
76,7,2,1
77,5,15,3
78,14,9,2
