name,x,y,z
1,4,12,3
2,11,14,5
3,2,14,1
4,15,3,5
5,1,14,1
6,6,13,5
7,4,15,7
8,9,14,6
9,5,3,6
10,7,15,3
11,9,14,2
12,4,14,7
13,1,4,7
14,3,9,2
15,4,9,6
16,13,10,2
17,9,3,1
18,15,2,7
19,11,3,1
20,11,4,7
21,16,4,6
22,3,14,3
23,9,8,1
24,2,13,5
25,13,13,6
26,10,2,6
27,3,15,7
28,8,6,3
29,15,3,6
30,10,13,2
31,1,11,5
32,6,8,6
33,7,7,5
34,12,12,2
35,14,11,1
36,8,10,5
37,12,11,6
38,8,2,1
39,10,12,5
40,8,10,3
41,15,4,2
42,15,14,2
43,15,5,6
44,7,7,2
45,11,7,6
46,7,8,4
47,14,10,6
48,9,9,3
49,10,1,7
50,2,15,3
51,7,8,5
52,15,1,4
53,13,8,7
54,13,8,2
55,1,2,7
56,8,9,5
57,11,2,5
58,5,5,2
59,7,14,6
60,5,12,6
61,15,4,5
62,13,6,3
63,6,5,5
64,16,12,3
65,5,1,7
66,6,5,3
67,15,11,6
68,4,11,7
69,5,11,7
70,6,8,4
71,1,9,4
72,14,7,2
73,3,7,4
74,11,9,5
75,11,6,5
76,5,12,7
77,16,6,7
78,16,6,6
79,15,10,1
80,13,6,7
81,3,4,2
82,1,11,7
83,7,13,6
84,5,15,3
85,11,13,5
86,9,4,3
87,15,9,1
88,12,10,3
89,14,12,4
90,7,9,2
91,13,5,5
