name,x,y,z
1,5,4,3
2,10,1,5
3,2,1,1
4,12,10,3
5,3,6,4
6,3,12,4
7,4,6,7
8,16,1,4
9,3,14,6
10,7,7,5
11,10,7,1
12,4,9,1
13,13,3,3
14,15,4,3
15,6,5,4
16,7,8,2
17,1,8,2
18,15,6,7
19,15,9,4
20,5,2,2
21,3,1,6
22,10,10,3
23,8,8,3
24,4,13,2
25,8,1,7
26,15,10,6
27,8,9,1
28,8,8,4
29,16,1,1
30,3,7,1
31,9,4,7
32,6,1,1
33,12,8,1
34,2,10,1
35,14,5,5
36,4,4,3
37,9,11,5
38,5,13,5
39,3,5,1
40,6,13,6
41,14,10,1
42,16,11,3
43,6,14,7
44,10,6,1
45,4,3,7
46,4,11,3
47,9,4,2
48,6,1,2
49,14,10,2
50,8,3,6
51,15,7,1
52,14,4,2
