name,x,y,z
1,15,12,5
2,8,7,5
3,13,15,5
4,2,11,6
5,2,8,5
6,4,2,1
7,16,6,5
8,10,8,5
9,9,15,6
10,15,13,3
11,8,4,1
12,15,9,4
13,10,8,3
14,9,14,5
15,16,5,6
16,13,9,7
17,1,4,2
18,13,14,7
19,15,6,1
20,2,3,5
21,5,8,3
22,15,6,3
23,5,1,2
24,14,11,1
25,16,6,6
26,10,2,7
27,16,4,6
28,16,15,4
29,10,2,6
30,6,11,5
31,10,8,6
32,11,10,2
33,16,7,7
34,3,4,2
35,6,14,3
36,5,8,4
37,14,1,6
38,16,14,4
39,9,6,2
40,2,1,6
41,9,13,6
42,12,8,5
43,16,13,4
44,1,7,1
45,5,10,3
46,15,11,2
47,1,7,5
48,14,10,1
49,2,11,1
50,13,2,2
51,8,5,4
52,1,3,2
