name,x,y,z
1,3,7,1
2,13,2,7
3,7,11,3
4,7,14,1
5,6,1,3
6,16,15,5
7,10,12,1
8,15,11,4
9,14,3,1
10,15,3,6
11,7,5,4
12,11,6,3
13,10,3,1
14,13,1,3
15,5,5,6
16,14,8,6
17,2,15,6
18,16,6,4
19,14,14,5
20,12,2,6
21,3,10,2
22,5,9,2
23,9,11,4
24,2,9,7
25,5,13,6
26,6,5,2
27,6,8,3
28,12,3,3
29,2,13,2
30,5,8,5
31,7,1,3
32,5,13,3
33,7,15,1
34,6,3,2
35,1,12,3
36,4,1,7
37,16,10,2
38,6,14,1
39,7,6,1
40,4,4,7
41,3,15,1
42,8,6,6
43,3,2,7
44,16,15,7
45,10,2,7
46,8,1,3
47,3,10,4
48,4,5,4
49,2,2,5
50,14,4,6
51,15,9,3
52,14,15,4
