name,x,y,z
1,2,12,4
2,4,7,4
3,16,15,3
4,8,13,1
5,15,10,1
6,3,5,3
7,9,4,4
8,11,10,4
9,5,5,5
10,13,4,6
11,8,5,1
12,10,5,4
13,7,11,7
14,8,10,1
15,13,2,6
16,15,2,1
17,9,12,2
18,2,10,1
19,3,8,5
20,12,12,5
21,3,9,1
22,5,9,4
23,10,12,7
24,6,6,7
25,9,3,6
26,10,2,3
27,16,7,5
28,15,2,5
29,5,9,3
30,8,6,4
31,6,9,4
32,5,9,7
33,15,4,2
34,14,6,3
35,2,15,3
36,13,2,5
37,16,6,2
38,1,15,2
39,10,9,2
40,12,3,2
41,8,2,1
42,3,3,4
43,2,5,3
44,15,8,2
45,14,11,5
46,16,14,3
47,14,2,1
48,16,15,7
49,2,11,3
50,6,14,5
51,8,12,6
52,6,9,3
