name,x,y,z
1,10,9,5
2,14,9,4
3,10,6,3
4,11,6,4
5,16,9,6
6,14,14,2
7,5,9,3
8,15,8,5
9,10,4,4
10,10,11,4
11,11,7,7
12,3,15,6
13,10,13,1
14,8,12,6
15,7,15,3
16,3,3,6
17,5,12,2
18,10,9,6
19,4,8,6
20,14,4,3
21,9,7,7
22,6,9,3
23,5,9,5
24,15,9,2
25,6,13,5
26,9,8,1
27,5,15,5
28,8,2,5
29,11,10,3
30,10,4,1
31,14,12,3
32,4,10,4
33,12,4,4
34,11,13,2
35,13,8,1
36,2,2,6
37,16,4,4
38,11,9,4
39,13,2,1
40,6,3,3
41,16,15,3
42,8,1,3
43,11,8,6
44,1,8,3
45,16,1,5
46,13,15,3
47,4,2,1
48,9,1,2
49,6,9,4
50,12,7,6
51,3,12,6
52,8,5,7
53,10,8,1
54,6,7,1
55,7,2,5
