name,x,y,z
1,13,13,7
2,2,6,5
3,15,5,7
4,5,13,7
5,4,8,5
6,12,6,1
7,15,5,1
8,12,14,2
9,13,5,3
10,2,4,4
11,6,14,2
12,9,8,3
13,3,4,7
14,13,15,1
15,4,8,6
16,2,2,4
17,7,4,4
18,9,3,1
19,10,12,7
20,5,7,1
21,11,14,3
22,14,1,7
23,5,15,5
24,14,4,6
25,15,8,2
26,9,2,5
27,8,3,1
28,16,6,7
29,14,7,4
30,12,7,5
31,2,6,6
32,11,15,5
33,4,15,2
34,9,10,6
35,11,6,5
36,8,10,1
37,6,7,6
38,10,14,7
39,14,12,2
40,14,5,6
41,16,7,5
42,12,8,1
43,7,6,5
44,13,10,4
45,13,13,1
46,10,6,5
47,13,7,4
48,6,11,4
49,11,1,6
50,7,9,2
51,5,7,6
52,13,11,4
53,4,4,6
54,12,4,7
55,16,5,6
56,3,7,3
57,3,6,7
58,8,8,6
59,9,1,6
60,16,13,5
61,14,11,3
62,6,10,1
63,11,14,5
64,16,2,1
65,16,10,2
66,1,15,4
67,5,13,2
68,15,1,4
69,9,1,3
70,3,13,4
71,9,12,6
72,14,9,6
73,3,9,7
74,10,15,4
75,11,2,6
76,6,5,5
77,3,5,6
78,10,10,6
79,7,3,7
80,12,7,2
81,2,11,3
82,8,10,2
83,1,5,6
84,10,12,5
85,7,7,3
86,5,14,3
87,4,14,6
88,2,8,2
