name,x,y,z
1,10,7,3
2,4,3,2
3,8,6,7
4,8,13,2
5,9,2,3
6,8,1,2
7,8,13,6
8,10,7,1
9,16,1,4
10,11,9,2
11,6,13,2
12,16,7,4
13,11,15,4
14,12,1,4
15,15,14,5
16,16,2,5
17,4,11,7
18,13,3,2
19,4,3,5
20,10,5,3
21,13,1,2
22,13,3,3
23,13,1,6
24,7,9,3
25,6,10,2
26,10,3,2
27,15,8,1
28,4,8,1
29,1,1,4
30,15,1,5
31,12,8,1
32,1,11,3
33,2,3,1
34,8,9,2
35,5,12,1
36,13,4,3
37,6,7,2
38,12,4,6
39,13,15,6
40,15,11,7
41,4,2,7
42,3,11,6
43,12,7,5
44,8,8,4
45,8,8,2
46,4,7,7
47,15,14,4
48,2,1,6
49,3,8,1
50,1,15,4
51,11,12,6
52,2,3,4
53,4,4,5
54,9,3,2
55,2,14,1
56,10,13,5
57,9,15,6
58,5,1,7
59,14,13,3
60,1,15,5
61,8,6,2
62,11,2,5
63,7,14,3
64,10,8,4
65,11,10,3
66,8,11,6
67,8,15,2
68,4,7,4
69,16,14,3
70,16,3,1
71,5,13,6
72,13,6,1
73,10,9,1
74,1,3,2
75,12,14,5
76,2,13,3
77,5,8,2
78,8,8,1
79,15,5,2
80,13,9,1
81,9,3,3
82,11,6,6
83,8,9,3
84,3,11,5
85,1,12,4
86,16,9,1
87,15,9,2
88,4,6,6
89,5,9,3
90,1,13,5
91,5,11,2
92,5,9,1
93,3,7,4
94,7,9,5
95,13,10,2
96,15,4,7
97,4,12,4
