name,x,y,z
1,4,15,2
2,6,9,2
3,5,13,4
4,8,14,7
5,3,1,7
6,15,6,3
7,3,13,5
8,13,3,4
9,10,5,7
10,15,7,4
11,6,5,7
12,11,4,6
13,4,1,3
14,10,1,2
15,5,10,2
16,3,9,4
17,9,13,6
18,7,15,2
19,7,13,7
20,12,11,4
21,5,14,7
22,2,9,3
23,9,13,1
24,13,11,1
25,15,15,5
26,7,2,4
27,12,13,5
28,12,9,1
29,2,3,3
30,9,12,4
31,13,4,5
32,4,12,1
33,15,15,2
34,8,7,2
35,7,4,5
36,6,9,1
37,3,11,6
38,4,12,6
39,3,7,7
40,5,15,1
41,9,11,2
42,2,5,2
43,16,14,2
44,4,2,3
45,2,1,7
46,7,15,1
47,13,13,4
48,7,13,3
49,12,1,4
50,16,10,3
51,3,2,6
52,11,10,1
53,5,9,3
54,5,12,6
55,7,10,3
56,12,8,7
57,2,6,4
58,11,11,3
59,10,2,4
60,3,2,4
61,10,12,4
62,12,6,2
63,6,6,1
64,10,3,2
65,11,10,3
66,16,1,6
67,16,7,6
68,6,9,5
69,12,7,2
70,1,8,3
71,10,3,1
72,10,5,4
73,1,7,2
74,2,7,5
75,9,6,3
76,10,11,3
77,2,10,6
78,8,5,6
79,5,12,5
80,15,3,4
81,10,15,2
82,14,15,2
83,9,13,7
84,10,10,6
85,11,3,1
86,15,10,5
87,4,3,6
88,15,7,6
89,8,15,3
90,14,6,5
91,3,11,3
92,13,10,3
93,13,2,7
94,14,12,1
95,1,7,1
96,15,15,7
97,8,1,4
