name,x,y,z
1,12,10,5
2,16,14,2
3,13,5,4
4,8,11,3
5,12,11,6
6,13,11,2
7,15,4,4
8,7,1,4
9,14,5,2
10,2,5,5
11,7,6,5
12,1,5,6
13,2,7,5
14,4,7,2
15,13,15,3
16,5,12,2
17,4,10,7
18,11,2,6
19,9,1,2
20,4,4,5
21,1,12,3
22,10,5,4
23,7,5,5
24,2,11,7
25,12,11,1
26,4,3,2
27,12,6,3
28,5,6,3
29,3,2,7
30,1,2,3
31,14,14,7
32,12,14,3
33,8,14,4
34,1,2,2
35,14,13,3
36,1,1,5
37,11,6,2
38,12,14,2
39,12,5,5
40,6,10,6
41,6,4,3
42,3,5,7
43,2,8,7
44,11,11,4
45,4,13,2
46,13,1,7
47,14,6,3
48,9,9,5
49,15,11,5
50,1,14,1
51,2,1,6
52,1,10,7
53,14,6,6
54,4,8,1
55,13,1,3
56,14,1,7
57,13,7,3
58,2,10,4
59,8,2,7
60,11,8,7
61,2,11,6
62,8,15,3
63,12,14,6
64,11,13,2
65,13,14,6
66,12,6,1
67,14,9,3
68,8,8,3
69,3,6,6
70,2,3,7
71,15,12,6
72,6,2,3
73,1,3,4
74,9,13,4
75,1,9,1
76,15,10,7
77,14,15,2
