name,x,y,z
1,1,9,6
2,6,4,5
3,3,8,6
4,4,7,4
5,8,11,2
6,14,6,3
7,2,1,7
8,16,8,3
9,3,14,1
10,4,10,1
11,16,6,6
12,7,9,2
13,8,3,7
14,13,12,3
15,14,13,5
16,14,1,7
17,12,14,2
18,10,9,1
19,10,9,4
20,5,1,3
21,12,11,6
22,4,11,4
23,8,3,4
24,5,8,2
25,3,5,2
26,10,9,6
27,13,3,4
28,16,12,5
29,8,5,3
30,13,10,3
31,14,2,6
32,1,12,3
33,13,13,5
34,12,4,5
35,11,7,2
36,5,4,5
37,10,8,3
38,12,10,5
39,3,11,6
40,1,6,5
41,11,6,3
42,4,9,2
43,11,5,2
44,15,3,6
45,4,15,5
46,1,4,3
47,15,7,1
48,16,14,2
49,9,15,3
50,3,14,2
51,12,4,4
52,8,8,7
53,16,12,1
54,12,3,6
55,11,3,2
56,14,11,4
57,1,13,2
58,11,15,2
59,7,14,2
60,11,8,5
61,12,6,3
62,16,14,5
