name,x,y,z
1,7,13,4
2,3,11,5
3,15,11,4
4,12,7,2
5,16,7,1
6,16,10,7
7,2,4,5
8,3,3,5
9,3,10,7
10,9,13,3
11,4,3,3
12,6,12,7
13,9,11,4
14,8,11,3
15,6,1,2
16,6,2,7
17,5,2,3
18,4,1,5
19,14,13,6
20,5,5,1
21,16,8,4
22,15,15,4
23,7,2,6
24,9,6,4
25,13,13,3
26,8,11,6
27,11,1,6
28,2,8,5
29,4,14,1
30,8,9,5
31,3,9,5
32,12,10,2
33,5,4,5
34,1,5,5
35,3,2,7
36,6,11,5
37,8,8,5
38,14,14,1
39,5,15,1
40,6,3,7
41,4,6,3
42,8,4,1
43,3,14,1
44,9,12,2
45,14,12,3
46,6,14,7
47,5,9,6
48,3,13,1
49,7,12,7
50,6,5,3
51,1,6,7
52,5,6,4
53,2,9,7
54,2,6,7
55,6,5,2
56,14,9,2
57,5,6,7
58,13,5,3
59,2,3,5
60,13,9,1
61,6,4,2
62,4,8,1
