name,x,y,z
1,15,8,3
2,11,6,5
3,13,5,2
4,3,9,1
5,12,10,1
6,14,1,5
7,5,11,7
8,14,7,4
9,12,11,7
10,16,15,5
11,5,11,4
12,12,9,7
13,14,5,1
14,12,8,2
15,3,2,7
16,8,13,6
17,3,10,5
18,6,13,5
19,9,14,2
20,6,8,5
21,4,9,2
22,1,15,5
23,13,2,3
24,10,13,1
25,6,5,5
26,13,5,4
27,5,8,1
28,15,8,5
29,15,5,2
30,1,6,4
31,8,3,1
32,10,7,7
33,8,7,5
34,3,11,6
35,9,13,4
36,2,8,2
37,14,6,6
38,14,6,1
39,10,6,6
40,1,15,1
41,13,8,2
42,3,15,5
43,8,11,4
44,11,15,3
45,4,9,7
46,5,8,3
47,4,11,6
48,15,6,5
49,1,8,3
50,2,2,4
51,15,15,3
52,3,11,4
53,7,12,7
54,12,7,7
55,15,6,7
56,7,14,4
57,14,4,2
58,5,7,6
59,11,4,4
60,4,2,5
61,4,1,4
62,11,11,2
63,13,14,6
64,6,2,1
65,15,3,2
66,12,6,4
67,12,14,3
68,14,2,2
69,8,5,2
70,5,6,4
71,15,10,3
72,7,5,1
73,4,15,7
74,8,5,6
75,5,5,6
76,2,8,4
77,7,8,7
78,9,1,3
79,9,6,5
80,16,13,6
81,12,1,4
82,16,1,2
83,8,5,4
84,8,12,4
85,14,15,2
86,10,12,6
