name,x,y,z
1,9,7,1
2,10,10,2
3,2,11,1
4,8,15,4
5,4,10,3
6,11,9,4
7,1,3,1
8,1,4,5
9,14,7,5
10,1,8,7
11,11,10,4
12,7,5,7
13,1,6,1
14,1,11,5
15,10,4,6
16,4,15,7
17,9,2,3
18,15,4,7
19,11,11,7
20,3,11,5
21,12,14,4
22,14,6,3
23,7,12,4
24,1,3,2
25,10,6,6
26,15,5,2
27,15,4,5
28,8,2,5
29,5,1,3
30,15,13,4
31,12,2,3
32,13,2,6
33,7,12,2
34,10,10,6
35,11,3,5
36,14,14,1
37,16,12,5
38,2,2,2
39,4,15,5
40,4,9,1
41,3,14,3
42,9,7,7
43,4,15,3
44,4,8,7
45,13,10,7
46,11,11,3
47,15,15,1
48,13,1,5
49,3,7,7
50,3,2,2
51,4,9,5
52,15,2,5
53,14,14,6
54,16,15,6
55,7,3,3
56,1,2,6
57,4,7,3
58,9,13,2
59,13,8,7
60,11,8,5
61,6,3,6
62,16,7,2
63,8,8,5
64,12,15,6
65,11,2,2
66,5,3,7
67,15,15,3
68,4,11,3
69,9,8,7
70,9,15,1
71,13,15,3
72,9,5,3
73,1,13,4
74,1,13,2
75,13,6,6
76,2,15,5
77,9,7,2
78,5,10,6
79,13,10,6
80,12,4,1
81,16,15,1
82,11,11,1
83,5,8,1
84,8,4,3
85,4,15,1
86,13,7,1
