name,x,y,z
1,8,8,3
2,8,1,4
3,5,2,4
4,6,10,3
5,15,13,3
6,13,11,6
7,2,12,6
8,14,5,3
9,16,8,2
10,1,7,3
11,7,7,1
12,7,13,3
13,11,10,3
14,1,14,3
15,5,5,6
16,6,11,1
17,7,11,2
18,6,8,6
19,13,10,5
20,13,1,5
21,2,1,3
22,8,15,1
23,1,9,1
24,3,9,2
25,3,6,3
26,11,15,6
27,5,2,5
28,6,6,2
29,10,1,5
30,8,13,6
31,6,1,7
32,2,15,2
33,15,1,6
34,3,1,3
35,9,8,7
36,12,11,1
37,4,9,3
38,1,11,3
39,2,13,2
40,1,7,6
41,10,3,6
42,2,10,1
43,3,9,6
44,8,1,2
45,1,9,6
46,8,6,2
47,9,11,7
48,10,14,5
49,3,15,3
50,9,10,6
51,11,14,5
52,12,4,1
53,9,10,1
54,7,15,2
55,12,12,5
56,14,4,7
57,16,2,2
58,9,14,5
59,16,9,4
60,7,2,5
61,7,5,4
62,13,3,5
63,16,15,1
64,1,12,6
65,5,12,1
66,14,11,3
67,12,10,5
68,14,6,5
69,4,10,3
70,13,3,2
71,5,10,1
