name,x,y,z
1,12,3,2
2,13,4,2
3,6,2,6
4,15,10,3
5,13,9,1
6,16,10,1
7,12,3,6
8,9,14,5
9,8,6,2
10,4,15,5
11,9,4,7
12,1,12,5
13,8,1,4
14,11,15,7
15,7,12,6
16,10,12,7
17,15,14,2
18,5,10,7
19,15,4,1
20,3,15,2
21,8,1,3
22,1,11,1
23,12,3,1
24,9,4,5
25,12,5,2
26,16,8,3
27,1,1,7
28,14,5,6
29,12,8,5
30,14,2,2
31,8,15,6
32,1,9,4
33,12,9,6
34,11,3,7
35,13,15,5
36,5,3,4
37,4,7,2
38,9,8,4
39,7,14,7
40,2,3,2
41,5,14,5
42,11,8,7
43,2,9,2
44,3,4,3
45,13,10,3
46,9,9,5
47,3,12,5
48,10,11,7
49,16,3,6
50,5,3,3
51,4,12,3
52,10,4,1
53,7,9,2
54,6,1,5
55,16,14,2
56,9,15,4
57,16,12,2
58,4,14,7
59,11,4,3
60,1,12,7
61,1,5,5
62,12,1,7
63,6,15,5
64,8,4,2
65,3,13,4
66,7,3,1
67,7,11,2
68,4,2,3
69,7,9,3
70,12,12,1
71,10,14,5
