name,x,y,z
1,13,4,1
2,8,3,4
3,8,6,6
4,1,10,5
5,1,8,3
6,16,5,6
7,2,15,6
8,4,13,3
9,5,9,4
10,11,5,5
11,11,15,1
12,12,14,7
13,14,13,5
14,16,3,7
15,1,2,3
16,3,10,3
17,4,4,5
18,13,15,4
19,16,12,6
20,11,8,2
21,14,3,6
22,3,8,3
23,2,6,4
24,12,2,7
25,2,9,2
26,2,2,6
27,4,4,4
28,9,10,6
29,11,9,5
30,6,15,5
31,9,2,4
32,11,14,4
33,12,15,7
34,15,9,5
35,7,7,7
36,12,15,5
37,1,12,4
38,11,10,3
39,15,9,1
40,5,11,2
41,2,6,7
42,3,3,2
43,4,10,3
44,14,10,2
45,5,4,3
46,16,5,1
47,5,7,7
48,4,10,5
49,10,3,5
50,8,1,1
51,9,8,5
52,6,9,7
53,4,2,1
54,8,10,1
55,13,11,3
56,10,12,2
57,9,1,3
58,8,6,3
59,14,8,6
60,8,8,3
61,3,13,6
62,9,4,1
63,10,1,5
64,14,10,3
65,13,1,4
66,7,5,6
67,14,5,5
68,1,12,6
69,16,11,5
70,15,11,4
71,16,10,3
72,4,1,7
73,15,7,7
74,9,8,2
75,1,9,7
76,7,1,5
77,2,6,3
78,9,13,4
79,12,3,7
