name,x,y,z
1,4,14,7
2,3,5,2
3,8,11,1
4,2,5,5
5,4,15,6
6,11,1,1
7,11,12,5
8,3,12,4
9,14,7,4
10,10,4,2
11,8,7,2
12,13,13,1
13,10,14,7
14,7,14,7
15,15,6,7
16,3,6,3
17,6,15,7
18,14,7,3
19,10,14,1
20,10,7,5
21,13,3,5
22,13,8,1
23,1,6,7
24,3,11,3
25,12,4,5
26,9,3,7
27,11,5,3
28,8,12,1
29,7,5,5
30,12,4,3
31,13,9,2
32,13,14,3
33,3,1,2
34,16,13,6
35,7,2,1
36,11,7,2
37,9,12,7
38,11,4,6
39,3,14,7
40,5,15,6
41,12,6,5
42,1,1,2
43,7,5,6
44,3,10,4
45,3,7,1
46,14,15,6
47,11,7,5
48,4,12,7
49,10,8,2
50,2,10,1
51,1,5,1
52,1,2,4
53,1,2,3
54,15,15,2
55,15,6,6
56,9,8,5
57,10,6,5
58,1,15,4
59,3,8,2
60,10,8,7
61,10,15,2
62,8,14,3
63,11,14,5
64,16,11,7
65,10,8,4
66,10,4,1
67,7,10,4
68,2,2,4
69,4,11,7
70,11,5,5
71,16,12,5
72,8,4,1
73,3,3,4
74,2,6,3
75,5,10,7
76,4,5,4
77,15,7,3
78,2,12,1
79,14,14,4
