name,x,y,z
1,8,5,5
2,15,1,7
3,6,5,3
4,2,8,1
5,7,6,2
6,3,7,7
7,1,6,2
8,7,7,7
9,3,13,1
10,11,13,4
11,5,15,3
12,2,1,1
13,15,8,4
14,5,14,3
15,6,12,1
16,8,12,2
17,15,4,7
18,2,13,5
19,12,5,7
20,1,15,4
21,15,5,6
22,15,3,3
23,8,5,3
24,1,7,3
25,15,10,2
26,12,13,6
27,8,13,3
28,12,9,6
29,3,8,5
30,8,11,1
31,16,9,7
32,15,11,5
33,15,11,7
34,1,2,4
35,10,4,4
36,10,5,5
37,14,9,7
38,14,9,3
39,13,5,5
40,6,10,7
41,15,7,2
42,1,15,2
43,1,15,7
44,3,10,6
45,10,8,5
46,3,3,5
47,9,13,2
48,16,8,6
49,13,2,1
50,5,14,2
51,11,15,2
52,1,8,1
53,1,15,6
54,3,1,2
55,10,2,7
56,9,12,1
57,13,7,7
58,13,9,7
59,1,4,4
60,14,13,1
61,13,8,2
62,15,13,5
63,12,10,5
64,12,2,6
65,6,6,2
66,2,8,7
67,15,1,3
68,1,1,7
69,12,12,7
70,10,12,5
71,9,7,2
72,11,2,3
73,6,3,6
74,12,10,6
75,16,8,2
76,16,12,2
77,14,8,1
78,11,7,7
79,9,14,4
80,13,10,3
81,1,12,6
82,7,10,3
83,2,8,5
84,15,4,6
85,10,10,4
86,6,5,6
87,10,8,3
88,10,14,7
89,2,12,5
90,9,2,1
91,6,4,4
