name,x,y,z
1,14,11,5
2,6,11,6
3,3,12,5
4,4,7,3
5,7,4,1
6,8,5,2
7,10,2,2
8,5,1,2
9,4,6,7
10,8,9,6
11,11,14,4
12,4,15,3
13,12,9,1
14,5,12,6
15,5,2,2
16,7,2,7
17,3,10,7
18,15,11,6
19,8,1,1
20,7,11,1
21,15,5,4
22,4,7,2
23,5,12,4
24,5,14,7
25,4,2,5
26,11,15,1
27,15,1,6
28,11,13,5
29,8,13,2
30,10,12,1
31,14,3,3
32,6,13,5
33,16,15,2
34,2,8,6
35,2,11,1
36,13,7,6
37,5,8,3
38,2,1,5
39,6,6,4
40,4,2,7
41,15,9,7
42,1,2,1
43,13,5,6
44,12,6,5
45,7,10,2
46,7,9,4
47,5,1,3
48,13,8,5
49,10,13,7
50,13,15,2
51,12,9,7
52,11,10,2
53,10,7,5
54,15,3,2
55,12,12,7
56,8,6,6
57,3,13,6
58,3,7,3
59,16,13,5
60,2,14,1
61,4,9,4
62,12,7,7
63,13,8,2
64,15,2,5
65,7,13,1
66,4,1,3
67,12,15,7
68,13,11,3
69,3,10,4
70,11,15,2
71,1,7,1
72,12,8,6
73,11,7,3
74,12,12,1
75,13,15,7
76,10,14,2
77,3,10,2
78,1,10,4
79,4,9,7
80,16,5,6
81,10,15,6
82,1,5,6
83,7,1,2
84,12,2,4
85,6,15,4
86,8,9,1
87,11,9,5
88,15,5,7
89,13,9,7
90,16,11,2
91,11,8,7
