name,x,y,z
1,9,12,7
2,15,2,5
3,3,3,6
4,5,15,6
5,5,7,1
6,16,3,3
7,13,8,4
8,7,2,6
9,4,7,3
10,13,8,3
11,9,12,4
12,2,4,7
13,12,9,4
14,1,9,3
15,6,8,3
16,5,6,1
17,2,1,5
18,12,5,7
19,12,1,6
20,16,11,3
21,16,2,3
22,13,10,4
23,16,13,7
24,3,15,2
25,4,5,1
26,13,6,6
27,16,6,7
28,16,14,3
29,10,7,6
30,6,4,4
31,3,14,4
32,14,4,5
33,15,7,6
34,8,2,3
35,3,8,2
36,5,3,5
37,5,4,7
38,1,3,4
39,15,7,3
40,16,7,2
41,14,11,2
42,14,5,3
43,5,11,6
44,8,12,3
45,4,9,6
46,3,8,3
47,13,7,4
48,1,2,4
49,5,5,3
50,4,2,2
51,10,7,2
52,2,4,4
53,16,15,7
54,7,14,2
55,1,11,4
56,3,4,7
57,8,11,2
58,11,6,7
59,9,15,7
60,9,3,5
61,11,8,3
62,6,9,4
63,6,14,3
64,5,4,2
65,14,3,7
66,16,5,1
67,12,2,3
68,3,5,5
