name,x,y,z
1,12,1,1
2,13,12,1
3,13,2,1
4,4,13,1
5,11,14,7
6,10,14,5
7,12,2,4
8,16,4,6
9,13,4,4
10,16,6,4
11,8,8,6
12,11,12,4
13,11,8,5
14,5,1,4
15,5,10,3
16,2,6,1
17,9,12,5
18,12,5,1
19,12,12,1
20,13,8,4
21,8,11,2
22,6,2,6
23,6,9,7
24,2,1,4
25,15,14,6
26,4,4,7
27,1,4,7
28,13,2,2
29,9,8,6
30,3,5,2
31,14,6,3
32,3,13,6
33,3,13,5
34,13,15,6
35,7,12,1
36,16,3,6
37,14,2,5
38,6,10,5
39,7,11,3
40,9,14,4
41,12,12,4
42,3,8,6
43,12,8,1
44,15,11,2
45,3,2,4
46,2,10,6
47,5,3,4
48,5,9,7
49,5,5,7
50,12,10,6
51,2,13,5
52,2,13,2
53,2,7,3
54,1,8,2
55,7,13,4
56,14,5,6
57,1,2,7
58,9,2,1
59,3,4,5
60,9,3,4
61,1,12,4
62,6,7,1
63,4,11,2
64,11,13,2
65,13,7,4
66,4,2,1
67,11,3,5
68,2,5,5
