name,x,y,z
1,1,5,1
2,11,4,6
3,2,9,5
4,3,3,3
5,1,9,5
6,10,11,1
7,14,4,4
8,5,1,1
9,16,1,2
10,15,12,5
11,12,10,7
12,14,12,3
13,10,4,3
14,10,11,3
15,9,11,6
16,3,4,5
17,7,1,4
18,16,8,3
19,2,12,1
20,7,1,2
21,1,12,6
22,1,5,2
23,13,11,1
24,2,5,5
25,4,2,7
26,16,11,7
27,12,1,1
28,2,14,6
29,9,8,2
30,14,5,6
31,5,5,1
32,6,8,5
33,8,13,1
34,7,9,4
35,12,14,4
36,12,12,3
37,16,9,1
38,1,9,1
39,12,11,6
40,14,11,6
41,15,11,3
42,5,13,6
43,10,15,2
44,16,6,6
45,8,13,3
46,4,1,7
47,5,7,5
48,1,14,5
49,15,13,3
50,2,9,3
51,10,5,6
52,6,10,3
53,4,10,7
54,16,5,2
55,9,12,1
56,12,10,4
57,11,7,5
58,11,12,4
59,16,9,5
60,11,10,6
61,15,8,4
62,16,15,2
63,15,13,2
64,4,4,6
65,8,3,7
66,11,13,3
67,7,13,5
68,10,6,2
69,7,10,6
70,14,15,3
