name,x,y,z
1,16,2,4
2,10,11,1
3,15,12,2
4,10,15,6
5,8,3,5
6,11,1,1
7,11,3,5
8,6,1,7
9,10,10,4
10,1,9,6
11,7,7,5
12,7,11,5
13,14,2,7
14,4,12,1
15,15,10,2
16,6,2,1
17,8,10,5
18,8,12,7
19,11,7,6
20,2,8,1
21,15,13,6
22,9,4,3
23,1,12,6
24,5,13,4
25,4,11,4
26,11,5,1
27,10,4,5
28,1,11,2
29,10,14,2
30,2,1,3
31,4,11,3
32,16,6,3
33,12,14,6
34,5,12,7
35,6,10,3
36,15,7,2
37,7,5,7
38,6,6,2
39,7,13,1
40,8,2,7
41,10,7,7
42,7,3,4
43,11,9,2
44,7,13,4
45,5,8,3
46,13,13,5
47,10,2,1
48,12,7,1
49,9,14,3
50,4,15,3
51,12,8,3
52,15,5,5
53,10,10,1
54,2,13,4
55,5,9,1
56,13,8,2
57,5,3,7
58,16,14,6
59,4,3,3
60,7,10,5
61,7,12,2
62,1,1,3
63,6,3,7
64,10,9,3
65,2,12,7
66,14,9,1
67,13,10,4
68,1,6,1
69,13,3,2
70,2,13,7
