name,x,y,z
1,13,12,7
2,5,14,4
3,7,12,3
4,14,12,5
5,1,3,7
6,16,9,6
7,16,9,5
8,11,13,3
9,3,1,6
10,12,8,6
11,16,15,3
12,12,10,2
13,5,13,2
14,13,15,5
15,6,10,3
16,13,12,3
17,11,14,4
18,14,14,5
19,4,3,4
20,10,3,2
21,7,5,4
22,16,7,2
23,1,9,5
24,9,6,2
25,5,1,1
26,15,6,3
27,5,8,1
28,5,8,7
29,15,5,7
30,8,3,6
31,1,3,4
32,14,4,2
33,1,10,4
34,1,7,2
35,1,10,1
36,6,13,7
37,10,11,6
38,9,7,3
39,15,1,6
40,6,10,1
41,8,7,5
42,16,10,1
43,7,10,7
44,2,11,1
45,9,9,3
46,10,7,3
47,7,5,6
48,5,4,4
49,15,12,6
50,1,5,3
51,9,10,7
52,6,13,5
53,2,8,4
54,6,3,2
55,1,13,5
56,10,15,1
57,14,8,6
58,9,15,5
59,2,15,1
60,2,6,5
61,13,3,1
62,4,7,2
63,1,5,6
64,10,13,3
65,13,7,1
66,7,10,4
67,16,5,6
68,10,13,6
69,2,8,7
70,15,7,4
