name,x,y,z
1,10,3,7
2,8,8,4
3,7,4,4
4,11,14,5
5,10,1,7
6,10,14,2
7,11,6,2
8,16,12,6
9,16,5,6
10,13,4,3
11,4,12,1
12,15,7,1
13,13,10,1
14,7,12,1
15,11,1,2
16,10,12,2
17,13,8,4
18,10,8,2
19,15,13,3
20,9,3,6
21,13,9,7
22,3,4,4
23,2,13,5
24,9,6,3
25,8,10,3
26,9,14,2
27,6,1,3
28,11,3,3
29,9,4,5
30,4,5,7
31,16,4,7
32,15,10,5
33,6,10,5
34,11,3,6
35,6,13,1
36,16,15,4
37,2,3,5
38,8,2,4
39,11,2,4
40,5,13,1
41,16,9,6
42,16,10,6
43,16,3,6
44,1,13,3
45,8,15,6
46,13,13,6
47,12,2,5
48,8,12,4
49,1,12,1
50,12,5,6
51,9,6,6
52,2,5,5
53,10,9,4
54,9,1,3
55,3,5,5
56,5,4,4
57,3,5,4
58,13,15,5
59,5,8,1
60,15,14,7
61,2,10,1
62,5,10,1
63,11,10,2
64,14,2,7
65,11,13,1
66,6,1,6
67,12,7,2
68,10,4,2
69,3,10,7
70,13,7,5
71,1,2,4
72,4,12,5
73,11,8,5
74,14,2,4
75,11,7,5
76,13,8,7
77,16,13,1
78,4,13,4
79,13,14,3
80,1,9,6
81,11,7,6
82,16,10,5
83,7,6,4
84,4,8,1
85,9,5,1
86,16,14,2
87,16,13,5
88,4,14,5
89,11,2,5
90,9,10,1
91,16,12,7
