name,x,y,z
1,13,14,3
2,16,7,1
3,3,6,5
4,10,2,1
5,15,6,5
6,7,8,6
7,1,11,7
8,10,4,3
9,14,5,7
10,11,3,4
11,13,2,3
12,7,11,5
13,8,9,2
14,5,8,6
15,9,9,2
16,16,3,7
17,11,2,6
18,11,10,3
19,8,3,2
20,3,6,7
21,1,5,3
22,16,12,5
23,16,5,3
24,14,15,2
25,7,10,2
26,3,9,6
27,3,11,4
28,7,3,6
29,9,13,3
30,11,11,6
31,1,14,6
32,7,7,3
33,9,15,7
34,2,5,2
35,15,2,3
36,7,13,4
37,12,9,4
38,14,6,1
39,8,5,2
40,16,11,6
41,10,8,7
42,11,7,1
43,14,13,4
44,2,6,4
45,4,11,1
46,10,3,4
47,5,8,2
48,13,6,2
49,14,6,4
50,1,8,3
51,8,10,2
52,1,10,2
53,8,14,6
54,14,1,2
55,16,7,3
56,11,12,4
57,14,5,5
58,9,4,1
59,10,5,4
60,15,13,6
61,13,5,2
62,2,4,6
63,2,12,4
64,13,8,3
65,9,7,5
66,1,8,7
67,10,9,6
68,13,4,4
69,7,2,2
70,10,3,2
71,15,12,3
72,15,13,2
73,16,10,1
74,11,15,3
75,14,1,7
76,2,11,7
77,9,3,6
78,12,13,3
79,5,7,5
80,8,5,3
81,13,14,1
82,12,13,2
