name,x,y,z
1,6,5,1
2,4,7,6
3,6,6,7
4,5,10,6
5,14,8,6
6,3,10,4
7,4,6,2
8,9,6,2
9,8,11,7
10,4,11,2
11,6,5,3
12,5,9,4
13,16,7,4
14,5,14,7
15,4,4,6
16,5,6,3
17,13,14,1
18,4,2,1
19,6,8,5
20,2,9,4
21,13,2,1
22,15,1,1
23,4,2,6
24,1,13,5
25,5,3,5
26,1,12,1
27,9,8,4
28,6,10,2
29,14,2,1
30,10,7,3
31,12,14,7
32,10,12,6
33,15,13,5
34,15,11,7
35,16,9,1
36,11,2,2
37,10,15,7
38,2,4,1
39,2,4,7
40,13,4,6
41,16,8,2
42,9,8,3
43,8,11,4
44,15,12,6
45,7,4,6
46,16,5,5
47,7,5,5
48,5,10,5
49,16,7,7
50,1,8,1
51,14,12,6
52,10,7,7
53,6,9,7
54,2,10,7
55,11,5,3
56,8,14,5
57,6,15,3
58,3,9,1
