name,x,y,z
1,3,12,6
2,12,11,6
3,2,13,7
4,2,3,6
5,12,8,3
6,3,8,1
7,10,14,2
8,10,6,2
9,10,13,7
10,4,9,7
11,8,4,7
12,2,7,1
13,15,3,1
14,11,8,5
15,10,10,3
16,2,1,1
17,12,10,6
18,15,12,2
19,15,4,4
20,5,4,6
21,9,4,2
22,14,5,3
23,7,13,1
24,11,12,6
25,1,11,6
26,5,4,3
27,15,6,5
28,7,11,2
29,3,3,1
30,2,10,1
31,11,14,4
32,7,7,4
33,15,13,5
34,12,2,6
35,15,10,3
36,7,2,6
37,11,6,5
38,6,15,1
39,11,5,4
40,2,4,2
41,5,10,7
42,8,8,4
43,2,14,2
44,2,6,6
45,4,14,3
46,12,8,2
47,2,4,7
48,9,12,4
49,9,2,2
50,6,12,2
51,16,12,2
52,10,13,1
53,8,15,5
54,10,12,4
55,7,3,6
56,12,1,4
57,7,8,4
58,3,15,3
59,8,4,5
60,15,9,3
61,1,6,7
62,12,12,7
63,6,13,1
64,3,8,7
65,5,4,2
66,8,15,6
67,3,7,3
