name,x,y,z
1,9,4,3
2,7,4,5
3,16,4,7
4,16,12,6
5,15,6,2
6,15,1,7
7,5,6,4
8,13,6,2
9,7,7,3
10,1,10,4
11,15,7,1
12,7,5,3
13,10,5,4
14,16,11,2
15,2,2,4
16,1,2,6
17,5,13,5
18,6,2,1
19,8,7,5
20,14,6,6
21,6,2,3
22,1,3,4
23,14,14,1
24,2,12,6
25,7,15,2
26,7,15,1
27,9,6,1
28,3,3,5
29,6,9,2
30,10,3,6
31,13,13,2
32,9,15,7
33,2,9,6
34,16,7,1
35,12,5,2
36,7,7,4
37,14,10,3
38,2,8,2
39,7,8,6
40,4,7,3
41,10,11,6
42,11,15,2
43,4,14,5
44,3,7,7
45,11,6,6
46,15,6,4
47,6,10,7
48,9,12,3
49,9,12,5
50,6,2,6
51,7,3,2
52,9,14,2
53,4,8,5
54,10,1,3
55,8,2,2
56,2,7,6
57,12,3,3
58,1,11,3
59,13,9,3
60,5,9,3
61,11,2,4
62,16,8,6
63,15,11,4
64,13,3,1
65,7,10,5
66,16,7,2
67,9,7,5
