name,x,y,z
1,6,5,7
2,15,14,3
3,1,3,7
4,5,1,3
5,2,15,1
6,14,12,4
7,4,10,3
8,10,9,6
9,14,6,4
10,5,4,6
11,7,9,1
12,8,3,5
13,8,6,7
14,9,11,1
15,15,12,7
16,9,14,3
17,9,1,5
18,2,13,1
19,5,5,5
20,11,7,2
21,2,10,1
22,9,11,2
23,13,12,1
24,1,9,1
25,4,7,2
26,6,10,1
27,14,15,1
28,1,4,7
29,5,11,4
30,4,7,7
31,13,11,7
32,8,15,7
33,3,13,7
34,6,5,6
35,12,2,3
36,15,2,4
37,7,7,1
38,6,3,1
39,12,9,3
40,6,4,7
41,1,5,5
42,9,13,2
43,2,10,3
44,11,8,3
45,14,6,6
46,1,7,7
47,5,2,6
48,15,11,1
49,2,11,7
50,15,13,3
51,10,13,6
52,8,15,6
53,8,2,3
54,14,10,1
55,12,12,2
56,2,12,2
57,15,5,6
