name,x,y,z
1,9,11,6
2,13,12,2
3,4,13,4
4,2,13,7
5,13,1,5
6,7,10,1
7,4,12,1
8,13,1,1
9,10,3,4
10,7,15,7
11,12,9,2
12,10,15,2
13,15,4,3
14,15,11,4
15,8,11,2
16,2,8,5
17,10,1,1
18,6,3,1
19,16,1,5
20,13,2,1
21,5,1,2
22,12,4,6
23,12,13,5
24,14,5,6
25,7,13,3
26,7,7,3
27,13,4,6
28,7,4,2
29,12,5,4
30,9,5,4
31,14,3,7
32,6,15,6
33,3,5,2
34,1,9,3
35,4,8,5
36,8,6,3
37,3,3,5
38,4,10,2
39,3,6,7
40,14,3,1
41,14,2,5
42,13,6,7
43,6,12,2
44,1,11,4
45,6,10,6
46,12,14,3
47,15,9,7
48,9,3,1
49,1,7,5
50,11,12,7
51,3,5,4
52,10,7,7
53,15,7,5
54,14,15,5
55,11,8,7
56,9,14,2
57,11,4,7
