name,x,y,z
1,8,2,4
2,1,6,4
3,11,7,3
4,1,2,7
5,12,1,4
6,6,15,7
7,15,9,7
8,9,8,2
9,11,15,6
10,3,15,2
11,1,1,1
12,2,13,4
13,15,15,2
14,14,13,5
15,2,2,3
16,15,8,1
17,9,13,1
18,10,1,4
19,3,9,4
20,7,2,3
21,8,15,7
22,11,4,7
23,13,7,7
24,9,2,6
25,10,5,7
26,8,3,6
27,8,13,5
28,3,10,3
29,4,1,7
30,5,3,6
31,11,8,2
32,6,6,3
33,4,14,4
34,4,14,1
35,4,4,4
36,8,12,7
37,9,3,6
38,14,5,6
39,15,10,7
40,11,1,6
41,3,2,1
42,8,13,1
43,14,4,4
44,11,6,5
45,1,3,4
46,14,14,6
47,16,14,4
48,1,15,3
49,1,14,1
50,4,14,6
51,8,1,6
52,2,5,7
53,1,4,7
54,16,1,1
55,7,4,1
56,5,3,7
57,11,3,1
58,13,9,6
59,7,3,7
60,14,10,1
61,2,4,7
62,6,8,4
63,12,6,6
64,8,4,6
65,4,13,1
66,16,14,3
