name,x,y,z
1,14,9,5
2,1,6,5
3,12,2,1
4,2,15,3
5,16,8,5
6,12,1,2
7,9,6,5
8,16,15,5
9,1,2,7
10,15,12,6
11,9,12,3
12,8,15,6
13,4,15,1
14,4,15,3
15,10,7,2
16,1,13,2
17,13,3,6
18,10,4,4
19,7,8,6
20,14,15,6
21,4,10,5
22,16,1,2
23,10,3,4
24,13,10,1
25,16,12,6
26,13,14,7
27,11,3,7
28,12,11,3
29,15,2,3
30,2,2,6
31,3,13,2
32,16,6,4
33,4,15,5
34,5,5,4
35,14,12,3
36,11,4,2
37,7,3,5
38,11,13,3
39,9,6,6
40,15,13,2
41,10,10,3
42,9,11,2
43,8,7,3
44,10,3,1
45,9,3,3
46,4,11,4
47,8,8,4
48,11,3,6
49,16,11,7
50,7,15,1
51,4,12,1
52,5,14,4
53,5,14,5
54,5,1,7
55,9,11,1
56,5,11,6
57,12,11,5
58,7,3,7
59,4,7,5
60,5,7,2
61,3,6,5
62,11,6,1
63,10,3,6
64,15,12,4
65,1,11,7
66,16,1,4
