name,x,y,z
1,10,3,6
2,1,8,5
3,5,9,7
4,13,10,3
5,7,9,3
6,6,10,7
7,1,6,1
8,4,1,4
9,4,1,6
10,14,6,2
11,8,10,1
12,6,7,5
13,9,4,3
14,12,11,5
15,10,3,3
16,16,9,3
17,13,3,2
18,1,4,7
19,7,8,1
20,2,5,4
21,9,6,5
22,7,9,7
23,4,5,6
24,11,13,3
25,7,11,6
26,4,1,2
27,15,9,2
28,2,15,4
29,1,2,6
30,6,9,2
31,3,15,1
32,5,7,2
33,2,11,7
34,14,7,3
35,7,12,5
36,8,10,7
37,1,11,3
38,15,5,2
39,8,8,1
40,10,8,7
41,13,13,2
42,15,10,6
43,5,8,6
44,2,9,5
45,14,9,4
46,16,5,7
47,16,9,4
48,15,1,4
49,13,14,7
50,9,8,1
51,12,9,2
52,9,4,2
53,14,6,4
54,13,11,1
55,3,8,7
56,14,9,7
57,3,1,7
58,11,1,6
59,12,2,5
60,16,13,1
61,11,13,7
62,3,14,1
63,7,14,2
64,1,8,6
65,6,11,5
66,12,8,3
67,8,9,3
68,14,5,3
69,6,14,1
70,1,15,3
71,12,12,3
72,13,1,2
73,14,11,7
74,4,11,3
75,4,13,7
76,11,1,7
77,5,7,3
78,16,9,7
79,15,1,5
80,9,13,5
81,5,10,2
82,7,6,5
83,2,10,5
84,10,2,5
85,2,3,7
86,3,12,2
87,4,4,7
88,12,15,6
89,4,11,4
90,3,8,3
91,3,12,6
92,6,9,4
93,12,7,6
94,12,12,1
95,16,14,2
96,16,13,2
97,9,10,1
98,13,14,6
99,11,4,1
